event_time,meter_id,global_active_power
2009-07-10 14:45:00,M011,2.863
2009-07-10 14:46:00,M012,3.15
2009-07-10 14:47:00,M013,6.804
2009-07-10 14:48:00,M014,6.797
2009-07-10 14:49:00,M015,6.468
2009-07-10 14:50:00,M016,4.48
2009-07-10 14:51:00,M001,1.116
2009-07-10 14:52:00,M002,0.182
2009-07-10 14:53:00,M003,0.182
2009-07-10 14:54:00,M004,0.182
2009-07-10 14:55:00,M005,0.182
2009-07-10 14:56:00,M006,0.182
2009-07-10 14:57:00,M007,0.182
2009-07-10 14:58:00,M008,0.182
2009-07-10 14:59:00,M009,0.63
2009-07-10 15:00:00,M010,0.637
2009-07-10 15:01:00,M011,0.637
2009-07-10 15:02:00,M012,0.637
2009-07-10 15:03:00,M013,0.63
2009-07-10 15:04:00,M014,0.63
2009-07-10 15:05:00,M015,0.63
2009-07-10 15:06:00,M016,0.637
2009-07-10 15:07:00,M001,0.182
2009-07-10 15:08:00,M002,0.242
2009-07-10 15:09:00,M003,0.38
2009-07-10 15:10:00,M004,0.392
2009-07-10 15:11:00,M005,0.386
2009-07-10 15:12:00,M006,0.386
2009-07-10 15:13:00,M007,0.582
2009-07-10 15:14:00,M008,0.59
2009-07-10 15:15:00,M009,2.058
2009-07-10 15:16:00,M010,2.051
2009-07-10 15:17:00,M011,2.107
2009-07-10 15:18:00,M012,2.527
2009-07-10 15:19:00,M013,2.177
2009-07-10 15:20:00,M014,2.359
2009-07-10 15:21:00,M015,2.352
2009-07-10 15:22:00,M016,4.13
2009-07-10 15:23:00,M001,1.802
2009-07-10 15:24:00,M002,1.798
2009-07-10 15:25:00,M003,1.844
2009-07-10 15:26:00,M004,1.828
2009-07-10 15:27:00,M005,1.744
2009-07-10 15:28:00,M006,1.726
2009-07-10 15:29:00,M007,1.726
2009-07-10 15:30:00,M008,1.73
2009-07-10 15:31:00,M009,6.076
2009-07-10 15:32:00,M010,6.076
2009-07-10 15:33:00,M011,6.034
2009-07-10 15:34:00,M012,5.999
2009-07-10 15:35:00,M013,5.992
2009-07-10 15:36:00,M014,6.013
2009-07-10 15:37:00,M015,5.831
2009-07-10 15:38:00,M016,5.74
2009-07-10 15:39:00,M001,1.646
2009-07-10 15:40:00,M002,1.646
2009-07-10 15:41:00,M003,1.64
2009-07-10 15:42:00,M004,1.644
2009-07-10 15:43:00,M005,1.646
2009-07-10 15:44:00,M006,1.644
2009-07-10 15:45:00,M007,1.704
2009-07-10 15:46:00,M008,1.616
2009-07-10 15:47:00,M009,7.931
2009-07-10 15:48:00,M010,7.028
2009-07-10 15:49:00,M011,5.705
2009-07-10 15:50:00,M012,6.685
2009-07-10 15:51:00,M013,8.351
2009-07-10 15:52:00,M014,8.288
2009-07-10 15:53:00,M015,8.533
2009-07-10 15:54:00,M016,8.659
2009-07-10 15:55:00,M001,2.464
2009-07-10 15:56:00,M002,1.742
2009-07-10 15:57:00,M003,1.706
2009-07-10 15:58:00,M004,1.716
2009-07-10 15:59:00,M005,1.712
2009-07-10 16:00:00,M006,1.71
2009-07-10 16:01:00,M007,1.294
2009-07-10 16:02:00,M008,0.648
2009-07-10 16:03:00,M009,2.254
2009-07-10 16:04:00,M010,2.261
2009-07-10 16:05:00,M011,2.254
2009-07-10 16:06:00,M012,2.247
2009-07-10 16:07:00,M013,2.247
2009-07-10 16:08:00,M014,2.156
2009-07-10 16:09:00,M015,2.002
2009-07-10 16:10:00,M016,2.086
2009-07-10 16:11:00,M001,0.584
2009-07-10 16:12:00,M002,0.556
2009-07-10 16:13:00,M003,0.554
2009-07-10 16:14:00,M004,0.554
2009-07-10 16:15:00,M005,0.456
2009-07-10 16:16:00,M006,0.244
2009-07-10 16:17:00,M007,0.242
2009-07-10 16:18:00,M008,0.242
2009-07-10 16:19:00,M009,2.674
2009-07-10 16:20:00,M010,3.052
2009-07-10 16:21:00,M011,3.164
2009-07-10 16:22:00,M012,3.227
2009-07-10 16:23:00,M013,3.052
2009-07-10 16:24:00,M014,1.848
2009-07-10 16:25:00,M015,0.602
2009-07-10 16:26:00,M016,0.945
2009-07-10 16:27:00,M001,0.28
2009-07-10 16:28:00,M002,0.28
2009-07-10 16:29:00,M003,0.276
2009-07-10 16:30:00,M004,0.276
2009-07-10 16:31:00,M005,0.282
2009-07-10 16:32:00,M006,0.28
2009-07-10 16:33:00,M007,0.366
2009-07-10 16:34:00,M008,0.394
2009-07-10 16:35:00,M009,1.393
2009-07-10 16:36:00,M010,1.393
2009-07-10 16:37:00,M011,1.568
2009-07-10 16:38:00,M012,1.778
2009-07-10 16:39:00,M013,1.764
2009-07-10 16:40:00,M014,1.771
2009-07-10 16:41:00,M015,1.764
2009-07-10 16:42:00,M016,1.764
2009-07-10 16:43:00,M001,0.5
2009-07-10 16:44:00,M002,0.498
2009-07-10 16:45:00,M003,0.496
2009-07-10 16:46:00,M004,0.498
2009-07-10 16:47:00,M005,0.5
2009-07-10 16:48:00,M006,0.496
2009-07-10 16:49:00,M007,0.494
2009-07-10 16:50:00,M008,0.496
2009-07-10 16:51:00,M009,1.771
2009-07-10 16:52:00,M010,2.261
2009-07-10 16:53:00,M011,2.464
2009-07-10 16:54:00,M012,2.52
2009-07-10 16:55:00,M013,2.597
2009-07-10 16:56:00,M014,2.394
2009-07-10 16:57:00,M015,2.401
2009-07-10 16:58:00,M016,2.387
2009-07-10 16:59:00,M001,0.722
2009-07-10 17:00:00,M002,0.792
2009-07-10 17:01:00,M003,0.748
2009-07-10 17:02:00,M004,0.682
2009-07-10 17:03:00,M005,0.678
2009-07-10 17:04:00,M006,0.682
2009-07-10 17:05:00,M007,0.678
2009-07-10 17:06:00,M008,0.832
2009-07-10 17:07:00,M009,2.597
2009-07-10 17:08:00,M010,2.268
2009-07-10 17:09:00,M011,1.876
2009-07-10 17:10:00,M012,1.757
2009-07-10 17:11:00,M013,1.764
2009-07-10 17:12:00,M014,1.757
2009-07-10 17:13:00,M015,1.659
2009-07-10 17:14:00,M016,1.358
2009-07-10 17:15:00,M001,0.386
2009-07-10 17:16:00,M002,0.388
2009-07-10 17:17:00,M003,0.388
2009-07-10 17:18:00,M004,0.388
2009-07-10 17:19:00,M005,0.382
2009-07-10 17:20:00,M006,0.384
2009-07-10 17:21:00,M007,0.388
2009-07-10 17:22:00,M008,0.502
2009-07-10 17:23:00,M009,1.722
2009-07-10 17:24:00,M010,1.701
2009-07-10 17:25:00,M011,1.701
2009-07-10 17:26:00,M012,1.701
2009-07-10 17:27:00,M013,1.701
2009-07-10 17:28:00,M014,1.694
2009-07-10 17:29:00,M015,1.694
2009-07-10 17:30:00,M016,1.687
2009-07-10 17:31:00,M001,0.48
2009-07-10 17:32:00,M002,0.48
2009-07-10 17:33:00,M003,0.48
2009-07-10 17:34:00,M004,0.48
2009-07-10 17:35:00,M005,0.48
2009-07-10 17:36:00,M006,0.478
2009-07-10 17:37:00,M007,0.478
2009-07-10 17:38:00,M008,0.484
2009-07-10 17:39:00,M009,1.68
2009-07-10 17:40:00,M010,0.924
2009-07-10 17:41:00,M011,1.533
2009-07-10 17:42:00,M012,1.603
2009-07-10 17:43:00,M013,1.596
2009-07-10 17:44:00,M014,1.582
2009-07-10 17:45:00,M015,1.673
2009-07-10 17:46:00,M016,1.981
2009-07-10 17:47:00,M001,0.612
2009-07-10 17:48:00,M002,0.616
2009-07-10 17:49:00,M003,0.622
2009-07-10 17:50:00,M004,0.624
2009-07-10 17:51:00,M005,0.61
2009-07-10 17:52:00,M006,0.744
2009-07-10 17:53:00,M007,1.27
2009-07-10 17:54:00,M008,1.276
2009-07-10 17:55:00,M009,4.592
2009-07-10 17:56:00,M010,4.592
2009-07-10 17:57:00,M011,3.528
2009-07-10 17:58:00,M012,2.198
2009-07-10 17:59:00,M013,2.177
2009-07-10 18:00:00,M014,2.198
2009-07-10 18:01:00,M015,2.191
2009-07-10 18:02:00,M016,2.079
2009-07-10 18:03:00,M001,0.5
2009-07-10 18:04:00,M002,0.512
2009-07-10 18:05:00,M003,0.488
2009-07-10 18:06:00,M004,0.61
2009-07-10 18:07:00,M005,0.594
2009-07-10 18:08:00,M006,0.59
2009-07-10 18:09:00,M007,0.588
2009-07-10 18:10:00,M008,0.584
2009-07-10 18:11:00,M009,2.044
2009-07-10 18:12:00,M010,2.037
2009-07-10 18:13:00,M011,1.596
2009-07-10 18:14:00,M012,2.03
2009-07-10 18:15:00,M013,2.016
2009-07-10 18:16:00,M014,2.016
2009-07-10 18:17:00,M015,1.561
2009-07-10 18:18:00,M016,2.016
2009-07-10 18:19:00,M001,0.576
2009-07-10 18:20:00,M002,0.576
2009-07-10 18:21:00,M003,0.574
2009-07-10 18:22:00,M004,0.574
2009-07-10 18:23:00,M005,0.568
2009-07-10 18:24:00,M006,0.472
2009-07-10 18:25:00,M007,0.304
2009-07-10 18:26:00,M008,0.566
2009-07-10 18:27:00,M009,1.939
2009-07-10 18:28:00,M010,1.883
2009-07-10 18:29:00,M011,1.463
2009-07-10 18:30:00,M012,1.946
2009-07-10 18:31:00,M013,1.932
2009-07-10 18:32:00,M014,1.932
2009-07-10 18:33:00,M015,1.925
2009-07-10 18:34:00,M016,1.939
2009-07-10 18:35:00,M001,0.572
2009-07-10 18:36:00,M002,0.568
2009-07-10 18:37:00,M003,0.568
2009-07-10 18:38:00,M004,0.516
2009-07-10 18:39:00,M005,0.492
2009-07-10 18:40:00,M006,0.48
2009-07-10 18:41:00,M007,0.494
2009-07-10 18:42:00,M008,0.324
2009-07-10 18:43:00,M009,0.721
2009-07-10 18:44:00,M010,0.714
2009-07-10 18:45:00,M011,1.253
2009-07-10 18:46:00,M012,1.442
2009-07-10 18:47:00,M013,1.428
2009-07-10 18:48:00,M014,0.994
2009-07-10 18:49:00,M015,0.707
2009-07-10 18:50:00,M016,1.071
2009-07-10 18:51:00,M001,0.314
2009-07-10 18:52:00,M002,0.312
2009-07-10 18:53:00,M003,0.308
2009-07-10 18:54:00,M004,0.308
2009-07-10 18:55:00,M005,0.306
2009-07-10 18:56:00,M006,0.306
2009-07-10 18:57:00,M007,0.306
2009-07-10 18:58:00,M008,0.3
2009-07-10 18:59:00,M009,1.05
2009-07-10 19:00:00,M010,1.043
2009-07-10 19:01:00,M011,1.043
2009-07-10 19:02:00,M012,1.05
2009-07-10 19:03:00,M013,1.043
2009-07-10 19:04:00,M014,1.043
2009-07-10 19:05:00,M015,1.043
2009-07-10 19:06:00,M016,1.043
2009-07-10 19:07:00,M001,0.298
2009-07-10 19:08:00,M002,0.232
2009-07-10 19:09:00,M003,0.202
2009-07-10 19:10:00,M004,0.202
2009-07-10 19:11:00,M005,0.268
2009-07-10 19:12:00,M006,0.28
2009-07-10 19:13:00,M007,0.272
2009-07-10 19:14:00,M008,0.272
2009-07-10 19:15:00,M009,0.945
2009-07-10 19:16:00,M010,0.945
2009-07-10 19:17:00,M011,0.938
2009-07-10 19:18:00,M012,0.931
2009-07-10 19:19:00,M013,0.931
2009-07-10 19:20:00,M014,0.924
2009-07-10 19:21:00,M015,0.931
2009-07-10 19:22:00,M016,0.931
2009-07-10 19:23:00,M001,0.228
2009-07-10 19:24:00,M002,0.626
2009-07-10 19:25:00,M003,0.832
2009-07-10 19:26:00,M004,0.864
2009-07-10 19:27:00,M005,0.882
2009-07-10 19:28:00,M006,0.884
2009-07-10 19:29:00,M007,0.382
2009-07-10 19:30:00,M008,0.194
2009-07-10 19:31:00,M009,0.679
2009-07-10 19:32:00,M010,0.679
2009-07-10 19:33:00,M011,0.679
2009-07-10 19:34:00,M012,0.868
2009-07-10 19:35:00,M013,1.064
2009-07-10 19:36:00,M014,1.057
2009-07-10 19:37:00,M015,1.05
2009-07-10 19:38:00,M016,1.043
2009-07-10 19:39:00,M001,0.294
2009-07-10 19:40:00,M002,0.292
2009-07-10 19:41:00,M003,0.288
2009-07-10 19:42:00,M004,0.316
2009-07-10 19:43:00,M005,0.386
2009-07-10 19:44:00,M006,0.384
2009-07-10 19:45:00,M007,0.388
2009-07-10 19:46:00,M008,1.524
2009-07-10 19:47:00,M009,5.257
2009-07-10 19:48:00,M010,5.159
2009-07-10 19:49:00,M011,5.11
2009-07-10 19:50:00,M012,5.124
2009-07-10 19:51:00,M013,5.117
2009-07-10 19:52:00,M014,4.977
2009-07-10 19:53:00,M015,4.774
2009-07-10 19:54:00,M016,4.774
2009-07-10 19:55:00,M001,1.356
2009-07-10 19:56:00,M002,1.408
2009-07-10 19:57:00,M003,1.426
2009-07-10 19:58:00,M004,1.438
2009-07-10 19:59:00,M005,1.434
2009-07-10 20:00:00,M006,1.434
2009-07-10 20:01:00,M007,1.434
2009-07-10 20:02:00,M008,1.438
2009-07-10 20:03:00,M009,5.04
2009-07-10 20:04:00,M010,5.054
2009-07-10 20:05:00,M011,5.033
2009-07-10 20:06:00,M012,4.977
2009-07-10 20:07:00,M013,4.984
2009-07-10 20:08:00,M014,4.893
2009-07-10 20:09:00,M015,4.802
2009-07-10 20:10:00,M016,4.795
2009-07-10 20:11:00,M001,1.368
2009-07-10 20:12:00,M002,1.362
2009-07-10 20:13:00,M003,1.362
2009-07-10 20:14:00,M004,1.356
2009-07-10 20:15:00,M005,1.358
2009-07-10 20:16:00,M006,1.362
2009-07-10 20:17:00,M007,1.224
2009-07-10 20:18:00,M008,1.218
2009-07-10 20:19:00,M009,4.669
2009-07-10 20:20:00,M010,2.17
2009-07-10 20:21:00,M011,0.889
2009-07-10 20:22:00,M012,0.882
2009-07-10 20:23:00,M013,0.882
2009-07-10 20:24:00,M014,0.875
2009-07-10 20:25:00,M015,0.861
2009-07-10 20:26:00,M016,0.861
2009-07-10 20:27:00,M001,0.326
2009-07-10 20:28:00,M002,0.328
2009-07-10 20:29:00,M003,0.328
2009-07-10 20:30:00,M004,0.326
2009-07-10 20:31:00,M005,0.324
2009-07-10 20:32:00,M006,0.324
2009-07-10 20:33:00,M007,0.322
2009-07-10 20:34:00,M008,0.324
2009-07-10 20:35:00,M009,1.127
2009-07-10 20:36:00,M010,1.099
2009-07-10 20:37:00,M011,0.798
2009-07-10 20:38:00,M012,0.798
2009-07-10 20:39:00,M013,0.798
2009-07-10 20:40:00,M014,0.791
2009-07-10 20:41:00,M015,0.798
2009-07-10 20:42:00,M016,1.099
2009-07-10 20:43:00,M001,0.3
2009-07-10 20:44:00,M002,0.298
2009-07-10 20:45:00,M003,0.296
2009-07-10 20:46:00,M004,0.296
2009-07-10 20:47:00,M005,0.294
2009-07-10 20:48:00,M006,0.292
2009-07-10 20:49:00,M007,0.292
2009-07-10 20:50:00,M008,0.29
2009-07-10 20:51:00,M009,0.994
2009-07-10 20:52:00,M010,0.994
2009-07-10 20:53:00,M011,0.98
2009-07-10 20:54:00,M012,0.756
2009-07-10 20:55:00,M013,0.749
2009-07-10 20:56:00,M014,0.749
2009-07-10 20:57:00,M015,1.253
2009-07-10 20:58:00,M016,2.933
2009-07-10 20:59:00,M001,0.86
2009-07-10 21:00:00,M002,0.89
2009-07-10 21:01:00,M003,0.898
2009-07-10 21:02:00,M004,0.772
2009-07-10 21:03:00,M005,0.31
2009-07-10 21:04:00,M006,0.32
2009-07-10 21:05:00,M007,0.316
2009-07-10 21:06:00,M008,0.316
2009-07-10 21:07:00,M009,1.106
2009-07-10 21:08:00,M010,1.099
2009-07-10 21:09:00,M011,1.099
2009-07-10 21:10:00,M012,1.092
2009-07-10 21:11:00,M013,1.092
2009-07-10 21:12:00,M014,1.092
2009-07-10 21:13:00,M015,1.085
2009-07-10 21:14:00,M016,1.085
2009-07-10 21:15:00,M001,0.31
2009-07-10 21:16:00,M002,0.31
2009-07-10 21:17:00,M003,0.31
2009-07-10 21:18:00,M004,0.254
2009-07-10 21:19:00,M005,0.238
2009-07-10 21:20:00,M006,0.238
2009-07-10 21:21:00,M007,0.17
2009-07-10 21:22:00,M008,0.378
2009-07-10 21:23:00,M009,1.813
2009-07-10 21:24:00,M010,1.232
2009-07-10 21:25:00,M011,0.854
2009-07-10 21:26:00,M012,1.358
2009-07-10 21:27:00,M013,2.317
2009-07-10 21:28:00,M014,1.981
2009-07-10 21:29:00,M015,1.827
2009-07-10 21:30:00,M016,1.764
2009-07-10 21:31:00,M001,0.404
2009-07-10 21:32:00,M002,0.478
2009-07-10 21:33:00,M003,1.57
2009-07-10 21:34:00,M004,3.648
2009-07-10 21:35:00,M005,3.734
2009-07-10 21:36:00,M006,3.904
2009-07-10 21:37:00,M007,3.448
2009-07-10 21:38:00,M008,3.742
2009-07-10 21:39:00,M009,13.272
2009-07-10 21:40:00,M010,12.306
2009-07-10 21:41:00,M011,12.152
2009-07-10 21:42:00,M012,6.531
2009-07-10 21:43:00,M013,4.284
2009-07-10 21:44:00,M014,7.889
2009-07-10 21:45:00,M015,5.271
2009-07-10 21:46:00,M016,5.278
2009-07-10 21:47:00,M001,1.58
2009-07-10 21:48:00,M002,1.638
2009-07-10 21:49:00,M003,1.608
2009-07-10 21:50:00,M004,1.76
2009-07-10 21:51:00,M005,1.81
2009-07-10 21:52:00,M006,1.868
2009-07-10 21:53:00,M007,1.888
2009-07-10 21:54:00,M008,1.858
2009-07-10 21:55:00,M009,6.566
2009-07-10 21:56:00,M010,6.664
2009-07-10 21:57:00,M011,6.657
2009-07-10 21:58:00,M012,6.601
2009-07-10 21:59:00,M013,6.923
2009-07-10 22:00:00,M014,7.315
2009-07-10 22:01:00,M015,7.315
2009-07-10 22:02:00,M016,7.287
2009-07-10 22:03:00,M001,2.054
2009-07-10 22:04:00,M002,1.884
2009-07-10 22:05:00,M003,1.728
2009-07-10 22:06:00,M004,1.704
2009-07-10 22:07:00,M005,1.7
2009-07-10 22:08:00,M006,1.71
2009-07-10 22:09:00,M007,1.702
2009-07-10 22:10:00,M008,1.7
2009-07-10 22:11:00,M009,5.978
2009-07-10 22:12:00,M010,5.978
2009-07-10 22:13:00,M011,5.964
2009-07-10 22:14:00,M012,6.006
2009-07-10 22:15:00,M013,6.202
2009-07-10 22:16:00,M014,6.3
2009-07-10 22:17:00,M015,6.426
2009-07-10 22:18:00,M016,6.58
2009-07-10 22:19:00,M001,1.888
2009-07-10 22:20:00,M002,2.434
2009-07-10 22:21:00,M003,2.446
2009-07-10 22:22:00,M004,2.394
2009-07-10 22:23:00,M005,2.294
2009-07-10 22:24:00,M006,2.328
2009-07-10 22:25:00,M007,1.814
2009-07-10 22:26:00,M008,1.52
2009-07-10 22:27:00,M009,4.837
2009-07-10 22:32:00,M010,4.977
2009-07-10 22:33:00,M011,4.711
2009-07-10 22:34:00,M012,5.698
2009-07-10 22:35:00,M013,5.677
2009-07-10 22:36:00,M014,5.796
2009-07-10 22:37:00,M015,5.775
2009-07-10 22:38:00,M016,5.789
2009-07-10 22:39:00,M001,1.64
2009-07-10 22:40:00,M002,1.64
2009-07-10 22:41:00,M003,1.634
2009-07-10 22:42:00,M004,1.638
2009-07-10 22:43:00,M005,1.636
2009-07-10 22:44:00,M006,1.64
2009-07-10 22:45:00,M007,1.636
2009-07-10 22:46:00,M008,1.636
2009-07-10 22:47:00,M009,5.733
2009-07-10 22:48:00,M010,5.768
2009-07-10 22:49:00,M011,5.579
2009-07-10 22:50:00,M012,5.481
2009-07-10 22:51:00,M013,5.46
2009-07-10 22:52:00,M014,6.181
2009-07-10 22:53:00,M015,5.558
2009-07-10 22:54:00,M016,10.962
2009-07-10 22:55:00,M001,2.756
2009-07-10 22:56:00,M002,2.978
2009-07-10 22:57:00,M003,2.912
2009-07-10 22:58:00,M004,2.854
2009-07-10 22:59:00,M005,3.148
2009-07-10 23:00:00,M006,3.104
2009-07-10 23:01:00,M007,3.188
2009-07-10 23:02:00,M008,3.168
2009-07-10 23:03:00,M009,11.326
2009-07-10 23:04:00,M010,11.473
2009-07-10 23:05:00,M011,11.284
2009-07-10 23:06:00,M012,11.249
2009-07-10 23:07:00,M013,11.319
2009-07-10 23:08:00,M014,11.256
2009-07-10 23:09:00,M015,11.361
2009-07-10 23:10:00,M016,11.312
2009-07-10 23:11:00,M001,3.24
2009-07-10 23:12:00,M002,3.224
2009-07-10 23:13:00,M003,2.32
2009-07-10 23:14:00,M004,2.798
2009-07-10 23:15:00,M005,3.556
2009-07-10 23:16:00,M006,3.336
2009-07-10 23:17:00,M007,3.344
2009-07-10 23:18:00,M008,2.794
2009-07-10 23:19:00,M009,8.631
2009-07-10 23:20:00,M010,11.69
2009-07-10 23:21:00,M011,9.401
2009-07-10 23:22:00,M012,9.254
2009-07-10 23:23:00,M013,11.536
2009-07-10 23:24:00,M014,7.777
2009-07-10 23:25:00,M015,10.997
2009-07-10 23:26:00,M016,8.183
2009-07-10 23:27:00,M001,2.996
2009-07-10 23:28:00,M002,2.49
2009-07-10 23:29:00,M003,2.792
2009-07-10 23:30:00,M004,2.668
2009-07-10 23:31:00,M005,2.504
2009-07-10 23:32:00,M006,2.792
2009-07-10 23:33:00,M007,2.258
2009-07-10 23:34:00,M008,2.924
2009-07-10 23:35:00,M009,7.413
2009-07-10 23:36:00,M010,10.115
2009-07-10 23:37:00,M011,6.685
2009-07-10 23:38:00,M012,7.511
2009-07-10 23:39:00,M013,6.314
2009-07-10 23:40:00,M014,5.796
2009-07-10 23:41:00,M015,6.895
2009-07-10 23:42:00,M016,4.823
2009-07-10 23:43:00,M001,1.854
2009-07-10 23:44:00,M002,1.86
2009-07-10 23:45:00,M003,1.072
2009-07-10 23:46:00,M004,0.564
2009-07-10 23:47:00,M005,0.796
2009-07-10 23:48:00,M006,1.254
2009-07-10 23:49:00,M007,1.256
2009-07-10 23:50:00,M008,1.302
2009-07-10 23:51:00,M009,4.487
2009-07-10 23:52:00,M010,3.234
2009-07-10 23:53:00,M011,1.869
2009-07-10 23:54:00,M012,1.246
2009-07-10 23:55:00,M013,1.309
2009-07-10 23:56:00,M014,1.232
2009-07-10 23:57:00,M015,1.295
2009-07-10 23:58:00,M016,1.071
2009-07-10 23:59:00,M001,0.324
2009-07-11 00:00:00,M002,0.39
2009-07-11 00:01:00,M003,0.406
2009-07-11 00:02:00,M004,0.382
2009-07-11 00:03:00,M005,0.4
2009-07-11 00:04:00,M006,0.38
2009-07-11 00:05:00,M007,0.398
2009-07-11 00:06:00,M008,0.376
2009-07-11 00:07:00,M009,1.372
2009-07-11 00:08:00,M010,1.302
2009-07-11 00:09:00,M011,1.365
2009-07-11 00:10:00,M012,1.295
2009-07-11 00:11:00,M013,1.358
2009-07-11 00:12:00,M014,1.288
2009-07-11 00:13:00,M015,1.351
2009-07-11 00:14:00,M016,1.281
2009-07-11 00:15:00,M001,0.362
2009-07-11 00:16:00,M002,0.37
2009-07-11 00:17:00,M003,0.31
2009-07-11 00:18:00,M004,0.278
2009-07-11 00:19:00,M005,0.256
2009-07-11 00:20:00,M006,0.276
2009-07-11 00:21:00,M007,0.256
2009-07-11 00:22:00,M008,0.278
2009-07-11 00:23:00,M009,0.896
2009-07-11 00:24:00,M010,0.966
2009-07-11 00:25:00,M011,0.896
2009-07-11 00:26:00,M012,0.966
2009-07-11 00:27:00,M013,0.896
2009-07-11 00:28:00,M014,0.959
2009-07-11 00:29:00,M015,0.896
2009-07-11 00:30:00,M016,0.959
2009-07-11 00:31:00,M001,0.25
2009-07-11 00:32:00,M002,0.342
2009-07-11 00:33:00,M003,0.324
2009-07-11 00:34:00,M004,0.298
2009-07-11 00:35:00,M005,0.256
2009-07-11 00:36:00,M006,0.274
2009-07-11 00:37:00,M007,0.252
2009-07-11 00:38:00,M008,0.272
2009-07-11 00:39:00,M009,0.875
2009-07-11 00:40:00,M010,0.938
2009-07-11 00:41:00,M011,0.868
2009-07-11 00:42:00,M012,0.938
2009-07-11 00:43:00,M013,0.812
2009-07-11 00:44:00,M014,1.078
2009-07-11 00:45:00,M015,1.043
2009-07-11 00:46:00,M016,1.015
2009-07-11 00:47:00,M001,0.3
2009-07-11 00:48:00,M002,0.28
2009-07-11 00:49:00,M003,0.298
2009-07-11 00:50:00,M004,0.278
2009-07-11 00:51:00,M005,0.298
2009-07-11 00:52:00,M006,0.278
2009-07-11 00:53:00,M007,0.442
2009-07-11 00:54:00,M008,0.482
2009-07-11 00:55:00,M009,1.708
2009-07-11 00:56:00,M010,1.687
2009-07-11 00:57:00,M011,1.708
2009-07-11 00:58:00,M012,1.68
2009-07-11 00:59:00,M013,1.701
2009-07-11 01:00:00,M014,1.673
2009-07-11 01:01:00,M015,1.127
2009-07-11 01:02:00,M016,0.616
2009-07-11 01:03:00,M001,0.196
2009-07-11 01:04:00,M002,0.176
2009-07-11 01:05:00,M003,0.196
2009-07-11 01:06:00,M004,0.176
2009-07-11 01:07:00,M005,0.196
2009-07-11 01:08:00,M006,0.184
2009-07-11 01:09:00,M007,0.19
2009-07-11 01:10:00,M008,0.196
2009-07-11 01:11:00,M009,0.623
2009-07-11 01:12:00,M010,2.709
2009-07-11 01:13:00,M011,2.905
2009-07-11 01:14:00,M012,3.08
2009-07-11 01:15:00,M013,3.052
2009-07-11 01:16:00,M014,2.779
2009-07-11 01:17:00,M015,0.777
2009-07-11 01:18:00,M016,0.952
2009-07-11 01:19:00,M001,0.254
2009-07-11 01:20:00,M002,0.274
2009-07-11 01:21:00,M003,0.254
2009-07-11 01:22:00,M004,0.272
2009-07-11 01:23:00,M005,0.25
2009-07-11 01:24:00,M006,0.268
2009-07-11 01:25:00,M007,0.25
2009-07-11 01:26:00,M008,0.268
2009-07-11 01:27:00,M009,0.868
2009-07-11 01:28:00,M010,1.057
2009-07-11 01:29:00,M011,1.05
2009-07-11 01:30:00,M012,1.071
2009-07-11 01:31:00,M013,1.001
2009-07-11 01:32:00,M014,1.064
2009-07-11 01:33:00,M015,0.987
2009-07-11 01:34:00,M016,1.05
2009-07-11 01:35:00,M001,0.28
2009-07-11 01:36:00,M002,0.298
2009-07-11 01:37:00,M003,0.278
2009-07-11 01:38:00,M004,0.296
2009-07-11 01:39:00,M005,0.288
2009-07-11 01:40:00,M006,0.284
2009-07-11 01:41:00,M007,0.294
2009-07-11 01:42:00,M008,0.272
2009-07-11 01:43:00,M009,1.015
2009-07-11 01:44:00,M010,0.952
2009-07-11 01:45:00,M011,1.015
2009-07-11 01:46:00,M012,0.756
2009-07-11 01:47:00,M013,0.686
2009-07-11 01:48:00,M014,0.616
2009-07-11 01:49:00,M015,0.686
2009-07-11 01:50:00,M016,0.623
2009-07-11 01:51:00,M001,0.196
2009-07-11 01:52:00,M002,0.178
2009-07-11 01:53:00,M003,0.196
2009-07-11 01:54:00,M004,0.176
2009-07-11 01:55:00,M005,0.19
2009-07-11 01:56:00,M006,0.172
2009-07-11 01:57:00,M007,0.19
2009-07-11 01:58:00,M008,0.17
2009-07-11 01:59:00,M009,0.665
2009-07-11 02:00:00,M010,0.602
2009-07-11 02:01:00,M011,0.672
2009-07-11 02:02:00,M012,0.602
2009-07-11 02:03:00,M013,0.952
2009-07-11 02:04:00,M014,0.875
2009-07-11 02:05:00,M015,0.945
2009-07-11 02:06:00,M016,0.875
2009-07-11 02:07:00,M001,0.27
2009-07-11 02:08:00,M002,0.25
2009-07-11 02:09:00,M003,0.266
2009-07-11 02:10:00,M004,0.262
2009-07-11 02:11:00,M005,0.252
2009-07-11 02:12:00,M006,0.266
2009-07-11 02:13:00,M007,0.346
2009-07-11 02:14:00,M008,0.352
2009-07-11 02:15:00,M009,0.994
2009-07-11 02:16:00,M010,1.05
2009-07-11 02:17:00,M011,0.98
2009-07-11 02:18:00,M012,1.197
2009-07-11 02:19:00,M013,1.281
2009-07-11 02:20:00,M014,1.344
2009-07-11 02:21:00,M015,1.274
2009-07-11 02:22:00,M016,1.337
2009-07-11 02:23:00,M001,0.362
2009-07-11 02:24:00,M002,0.38
2009-07-11 02:25:00,M003,0.36
2009-07-11 02:26:00,M004,0.378
2009-07-11 02:27:00,M005,0.358
